"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|FI","23.06.2015 18:00 - 23.06.2015 19:00 (CET/CEST)","767","n/e","n/e","346","91","2","n/e","155","n/e","n/e","n/e","2355","n/e","n/e","2720","175","32","n/e","26","n/e","63"
"BZN|FI","23.06.2015 19:00 - 23.06.2015 20:00 (CET/CEST)","771","n/e","n/e","344","95","2","n/e","166","n/e","n/e","n/e","2372","n/e","n/e","2720","177","32","n/e","15","n/e","74"
"BZN|FI","23.06.2015 20:00 - 23.06.2015 21:00 (CET/CEST)","789","n/e","n/e","345","95","2","n/e","171","n/e","n/e","n/e","2316","n/e","n/e","2720","177","32","n/e","9","n/e","77"
"BZN|FI","23.06.2015 21:00 - 23.06.2015 22:00 (CET/CEST)","770","n/e","n/e","308","92","2","n/e","164","n/e","n/e","n/e","2221","n/e","n/e","2720","179","32","n/e","8","n/e","95"
"BZN|FI","23.06.2015 22:00 - 23.06.2015 23:00 (CET/CEST)","771","n/e","n/e","269","92","2","n/e","159","n/e","n/e","n/e","2230","n/e","n/e","2718","181","32","n/e","8","n/e","102"
"BZN|FI","23.06.2015 23:00 - 24.06.2015 00:00 (CET/CEST)","784","n/e","n/e","272","91","2","n/e","157","n/e","n/e","n/e","2182","n/e","n/e","2716","181","32","n/e","8","n/e","113"
"BZN|FI","24.06.2015 00:00 - 24.06.2015 01:00 (CET/CEST)","835","n/e","n/e","270","91","2","n/e","155","n/e","n/e","n/e","2019","n/e","n/e","2715","181","32","n/e","8","n/e","106"
"BZN|FI","24.06.2015 01:00 - 24.06.2015 02:00 (CET/CEST)","788","n/e","n/e","273","91","2","n/e","153","n/e","n/e","n/e","1982","n/e","n/e","2712","181","32","n/e","8","n/e","105"
"BZN|FI","24.06.2015 02:00 - 24.06.2015 03:00 (CET/CEST)","786","n/e","n/e","272","96","2","n/e","154","n/e","n/e","n/e","1971","n/e","n/e","2711","181","32","n/e","8","n/e","110"
"BZN|FI","24.06.2015 03:00 - 24.06.2015 04:00 (CET/CEST)","786","n/e","n/e","273","94","2","n/e","156","n/e","n/e","n/e","1922","n/e","n/e","2711","181","32","n/e","8","n/e","91"
"BZN|FI","24.06.2015 04:00 - 24.06.2015 05:00 (CET/CEST)","790","n/e","n/e","274","76","2","n/e","157","n/e","n/e","n/e","1948","n/e","n/e","2711","181","32","n/e","8","n/e","63"
"BZN|FI","24.06.2015 05:00 - 24.06.2015 06:00 (CET/CEST)","788","n/e","n/e","283","70","2","n/e","158","n/e","n/e","n/e","2063","n/e","n/e","2710","181","32","n/e","8","n/e","45"
"BZN|FI","24.06.2015 06:00 - 24.06.2015 07:00 (CET/CEST)","812","n/e","n/e","340","125","2","n/e","155","n/e","n/e","n/e","2222","n/e","n/e","2710","181","32","n/e","8","n/e","67"
"BZN|FI","24.06.2015 07:00 - 24.06.2015 08:00 (CET/CEST)","844","n/e","n/e","340","220","1","n/e","155","n/e","n/e","n/e","2293","n/e","n/e","2712","181","32","n/e","19","n/e","69"
"BZN|FI","24.06.2015 08:00 - 24.06.2015 09:00 (CET/CEST)","886","n/e","n/e","343","215","1","n/e","163","n/e","n/e","n/e","2363","n/e","n/e","2711","181","33","n/e","32","n/e","78"
"BZN|FI","24.06.2015 09:00 - 24.06.2015 10:00 (CET/CEST)","893","n/e","n/e","342","205","1","n/e","166","n/e","n/e","n/e","2417","n/e","n/e","2710","181","33","n/e","32","n/e","52"
"BZN|FI","24.06.2015 10:00 - 24.06.2015 11:00 (CET/CEST)","898","n/e","n/e","342","217","1","n/e","166","n/e","n/e","n/e","2376","n/e","n/e","2710","180","31","n/e","33","n/e","64"
"BZN|FI","24.06.2015 11:00 - 24.06.2015 12:00 (CET/CEST)","915","n/e","n/e","340","249","1","n/e","177","n/e","n/e","n/e","2369","n/e","n/e","2711","179","32","n/e","32","n/e","84"
"BZN|FI","24.06.2015 12:00 - 24.06.2015 13:00 (CET/CEST)","913","n/e","n/e","340","251","1","n/e","182","n/e","n/e","n/e","2343","n/e","n/e","2712","179","31","n/e","33","n/e","109"
"BZN|FI","24.06.2015 13:00 - 24.06.2015 14:00 (CET/CEST)","890","n/e","n/e","346","212","1","n/e","180","n/e","n/e","n/e","2371","n/e","n/e","2713","179","32","n/e","33","n/e","171"
"BZN|FI","24.06.2015 14:00 - 24.06.2015 15:00 (CET/CEST)","857","n/e","n/e","337","178","1","n/e","179","n/e","n/e","n/e","2348","n/e","n/e","2713","179","33","n/e","33","n/e","215"
"BZN|FI","24.06.2015 15:00 - 24.06.2015 16:00 (CET/CEST)","830","n/e","n/e","337","115","1","n/e","173","n/e","n/e","n/e","2339","n/e","n/e","2713","178","33","n/e","32","n/e","260"
"BZN|FI","24.06.2015 16:00 - 24.06.2015 17:00 (CET/CEST)","801","n/e","n/e","337","85","1","n/e","160","n/e","n/e","n/e","2263","n/e","n/e","2713","177","35","n/e","32","n/e","306"
"BZN|FI","24.06.2015 17:00 - 24.06.2015 18:00 (CET/CEST)","790","n/e","n/e","336","88","1","n/e","158","n/e","n/e","n/e","2274","n/e","n/e","2712","178","38","n/e","33","n/e","366"
"BZN|FI","24.06.2015 18:00 - 24.06.2015 19:00 (CET/CEST)","795","n/e","n/e","337","91","1","n/e","157","n/e","n/e","n/e","2359","n/e","n/e","2604","179","36","n/e","32","n/e","375"
"BZN|FI","24.06.2015 19:00 - 24.06.2015 20:00 (CET/CEST)","788","n/e","n/e","337","106","1","n/e","161","n/e","n/e","n/e","2402","n/e","n/e","2318","179","36","n/e","32","n/e","369"
"BZN|FI","24.06.2015 20:00 - 24.06.2015 21:00 (CET/CEST)","787","n/e","n/e","345","95","1","n/e","166","n/e","n/e","n/e","2361","n/e","n/e","2311","180","35","n/e","27","n/e","359"
"BZN|FI","24.06.2015 21:00 - 24.06.2015 22:00 (CET/CEST)","786","n/e","n/e","344","73","1","n/e","176","n/e","n/e","n/e","2311","n/e","n/e","2312","181","36","n/e","11","n/e","337"
"BZN|FI","24.06.2015 22:00 - 24.06.2015 23:00 (CET/CEST)","784","n/e","n/e","345","73","1","n/e","186","n/e","n/e","n/e","2308","n/e","n/e","2310","181","35","n/e","10","n/e","357"
"BZN|FI","24.06.2015 23:00 - 25.06.2015 00:00 (CET/CEST)","784","n/e","n/e","279","65","1","n/e","179","n/e","n/e","n/e","2247","n/e","n/e","2316","181","35","n/e","8","n/e","350"
"BZN|FI","25.06.2015 00:00 - 25.06.2015 01:00 (CET/CEST)","822","n/e","n/e","269","64","1","n/e","178","n/e","n/e","n/e","2074","n/e","n/e","2496","181","34","n/e","8","n/e","376"
"BZN|FI","25.06.2015 01:00 - 25.06.2015 02:00 (CET/CEST)","788","n/e","n/e","267","65","1","n/e","175","n/e","n/e","n/e","1995","n/e","n/e","2623","181","35","n/e","8","n/e","310"
"BZN|FI","25.06.2015 02:00 - 25.06.2015 03:00 (CET/CEST)","786","n/e","n/e","273","65","1","n/e","175","n/e","n/e","n/e","2032","n/e","n/e","2642","183","36","n/e","8","n/e","264"
"BZN|FI","25.06.2015 03:00 - 25.06.2015 04:00 (CET/CEST)","809","n/e","n/e","281","65","1","n/e","174","n/e","n/e","n/e","2051","n/e","n/e","2660","184","37","n/e","8","n/e","383"
"BZN|FI","25.06.2015 04:00 - 25.06.2015 05:00 (CET/CEST)","825","n/e","n/e","281","66","1","n/e","174","n/e","n/e","n/e","2067","n/e","n/e","2678","184","37","n/e","8","n/e","407"
"BZN|FI","25.06.2015 05:00 - 25.06.2015 06:00 (CET/CEST)","830","n/e","n/e","305","73","1","n/e","178","n/e","n/e","n/e","2172","n/e","n/e","2696","184","37","n/e","9","n/e","366"
"BZN|FI","25.06.2015 06:00 - 25.06.2015 07:00 (CET/CEST)","873","n/e","n/e","350","144","1","n/e","180","n/e","n/e","n/e","2322","n/e","n/e","2712","183","35","n/e","12","n/e","328"
"BZN|FI","25.06.2015 07:00 - 25.06.2015 08:00 (CET/CEST)","901","n/e","n/e","349","237","1","n/e","178","n/e","n/e","n/e","2399","n/e","n/e","2713","182","36","n/e","19","n/e","311"
"BZN|FI","25.06.2015 08:00 - 25.06.2015 09:00 (CET/CEST)","937","n/e","n/e","355","255","17","n/e","176","n/e","n/e","n/e","2389","n/e","n/e","2713","182","36","n/e","32","n/e","331"
"BZN|FI","25.06.2015 09:00 - 25.06.2015 10:00 (CET/CEST)","955","n/e","n/e","356","255","30","n/e","172","n/e","n/e","n/e","2404","n/e","n/e","2712","180","36","n/e","32","n/e","358"
"BZN|FI","25.06.2015 10:00 - 25.06.2015 11:00 (CET/CEST)","937","n/e","n/e","353","253","16","n/e","167","n/e","n/e","n/e","2431","n/e","n/e","2712","180","36","n/e","34","n/e","382"
"BZN|FI","25.06.2015 11:00 - 25.06.2015 12:00 (CET/CEST)","923","n/e","n/e","358","250","1","n/e","167","n/e","n/e","n/e","2444","n/e","n/e","2712","180","36","n/e","33","n/e","421"
"BZN|FI","25.06.2015 12:00 - 25.06.2015 13:00 (CET/CEST)","935","n/e","n/e","362","257","1","n/e","174","n/e","n/e","n/e","2418","n/e","n/e","2712","180","35","n/e","33","n/e","444"
"BZN|FI","25.06.2015 13:00 - 25.06.2015 14:00 (CET/CEST)","950","n/e","n/e","363","267","1","n/e","170","n/e","n/e","n/e","2459","n/e","n/e","2713","180","35","n/e","33","n/e","459"
"BZN|FI","25.06.2015 14:00 - 25.06.2015 15:00 (CET/CEST)","925","n/e","n/e","359","284","1","n/e","171","n/e","n/e","n/e","2418","n/e","n/e","2713","180","35","n/e","32","n/e","460"
"BZN|FI","25.06.2015 15:00 - 25.06.2015 16:00 (CET/CEST)","899","n/e","n/e","329","320","1","n/e","172","n/e","n/e","n/e","2398","n/e","n/e","2714","180","35","n/e","31","n/e","432"
"BZN|FI","25.06.2015 16:00 - 25.06.2015 17:00 (CET/CEST)","862","n/e","n/e","303","343","1","n/e","174","n/e","n/e","n/e","2406","n/e","n/e","2713","180","35","n/e","33","n/e","415"
"BZN|FI","25.06.2015 17:00 - 25.06.2015 18:00 (CET/CEST)","842","n/e","n/e","295","335","1","n/e","177","n/e","n/e","n/e","2420","n/e","n/e","2714","180","36","n/e","33","n/e","405"
"BZN|FI","25.06.2015 18:00 - 25.06.2015 19:00 (CET/CEST)","847","n/e","n/e","297","320","1","n/e","180","n/e","n/e","n/e","2413","n/e","n/e","2713","180","38","n/e","33","n/e","389"
"BZN|FI","25.06.2015 19:00 - 25.06.2015 20:00 (CET/CEST)","855","n/e","n/e","296","321","1","n/e","176","n/e","n/e","n/e","2401","n/e","n/e","2713","180","38","n/e","33","n/e","372"
"BZN|FI","25.06.2015 20:00 - 25.06.2015 21:00 (CET/CEST)","875","n/e","n/e","265","225","1","n/e","179","n/e","n/e","n/e","2380","n/e","n/e","2714","181","38","n/e","33","n/e","353"
"BZN|FI","25.06.2015 21:00 - 25.06.2015 22:00 (CET/CEST)","842","n/e","n/e","198","156","1","n/e","179","n/e","n/e","n/e","2318","n/e","n/e","2715","182","38","n/e","35","n/e","344"
"BZN|FI","25.06.2015 22:00 - 25.06.2015 23:00 (CET/CEST)","845","n/e","n/e","170","161","1","n/e","177","n/e","n/e","n/e","2311","n/e","n/e","2715","184","38","n/e","35","n/e","323"
"BZN|FI","25.06.2015 23:00 - 26.06.2015 00:00 (CET/CEST)","845","n/e","n/e","133","182","1","n/e","170","n/e","n/e","n/e","2200","n/e","n/e","2715","184","38","n/e","34","n/e","297"
"BZN|FI","26.06.2015 00:00 - 26.06.2015 01:00 (CET/CEST)","861","n/e","n/e","128","171","1","n/e","165","n/e","n/e","n/e","2096","n/e","n/e","2715","184","38","n/e","15","n/e","290"
"BZN|FI","26.06.2015 01:00 - 26.06.2015 02:00 (CET/CEST)","839","n/e","n/e","132","154","1","n/e","163","n/e","n/e","n/e","2003","n/e","n/e","2716","184","38","n/e","7","n/e","276"
"BZN|FI","26.06.2015 02:00 - 26.06.2015 03:00 (CET/CEST)","841","n/e","n/e","137","154","1","n/e","162","n/e","n/e","n/e","2034","n/e","n/e","2715","184","37","n/e","7","n/e","242"
"BZN|FI","26.06.2015 03:00 - 26.06.2015 04:00 (CET/CEST)","850","n/e","n/e","147","154","1","n/e","162","n/e","n/e","n/e","2015","n/e","n/e","2715","185","37","n/e","7","n/e","224"
"BZN|FI","26.06.2015 04:00 - 26.06.2015 05:00 (CET/CEST)","846","n/e","n/e","145","158","1","n/e","167","n/e","n/e","n/e","2081","n/e","n/e","2715","186","37","n/e","7","n/e","198"
"BZN|FI","26.06.2015 05:00 - 26.06.2015 06:00 (CET/CEST)","843","n/e","n/e","147","211","1","n/e","184","n/e","n/e","n/e","2213","n/e","n/e","2716","186","37","n/e","8","n/e","159"
"BZN|FI","26.06.2015 06:00 - 26.06.2015 07:00 (CET/CEST)","872","n/e","n/e","146","295","1","n/e","190","n/e","n/e","n/e","2307","n/e","n/e","2715","186","39","n/e","26","n/e","139"
"BZN|FI","26.06.2015 07:00 - 26.06.2015 08:00 (CET/CEST)","903","n/e","n/e","146","293","1","n/e","195","n/e","n/e","n/e","2325","n/e","n/e","2714","186","40","n/e","34","n/e","143"
"BZN|FI","26.06.2015 08:00 - 26.06.2015 09:00 (CET/CEST)","941","n/e","n/e","153","302","1","n/e","197","n/e","n/e","n/e","2325","n/e","n/e","2713","184","41","n/e","33","n/e","146"
"BZN|FI","26.06.2015 09:00 - 26.06.2015 10:00 (CET/CEST)","948","n/e","n/e","152","352","1","n/e","199","n/e","n/e","n/e","2425","n/e","n/e","2714","183","38","n/e","34","n/e","144"
"BZN|FI","26.06.2015 10:00 - 26.06.2015 11:00 (CET/CEST)","947","n/e","n/e","138","372","1","n/e","203","n/e","n/e","n/e","2486","n/e","n/e","2714","180","27","n/e","34","n/e","138"
"BZN|FI","26.06.2015 11:00 - 26.06.2015 12:00 (CET/CEST)","965","n/e","n/e","139","377","1","n/e","203","n/e","n/e","n/e","2381","n/e","n/e","2713","180","27","n/e","34","n/e","132"
"BZN|FI","26.06.2015 12:00 - 26.06.2015 13:00 (CET/CEST)","963","n/e","n/e","135","381","1","n/e","201","n/e","n/e","n/e","2342","n/e","n/e","2713","178","27","n/e","32","n/e","122"
"BZN|FI","26.06.2015 13:00 - 26.06.2015 14:00 (CET/CEST)","953","n/e","n/e","130","379","1","n/e","198","n/e","n/e","n/e","2432","n/e","n/e","2716","178","27","n/e","33","n/e","101"
"BZN|FI","26.06.2015 14:00 - 26.06.2015 15:00 (CET/CEST)","944","n/e","n/e","128","350","1","n/e","188","n/e","n/e","n/e","2436","n/e","n/e","2716","178","27","n/e","31","n/e","72"
"BZN|FI","26.06.2015 15:00 - 26.06.2015 16:00 (CET/CEST)","910","n/e","n/e","135","316","1","n/e","175","n/e","n/e","n/e","2409","n/e","n/e","2717","178","32","n/e","33","n/e","57"
"BZN|FI","26.06.2015 16:00 - 26.06.2015 17:00 (CET/CEST)","877","n/e","n/e","135","252","1","n/e","162","n/e","n/e","n/e","2439","n/e","n/e","2721","178","36","n/e","33","n/e","46"
"BZN|FI","26.06.2015 17:00 - 26.06.2015 18:00 (CET/CEST)","843","n/e","n/e","137","166","1","n/e","159","n/e","n/e","n/e","2431","n/e","n/e","2721","178","36","n/e","34","n/e","43"
"BZN|FI","26.06.2015 18:00 - 26.06.2015 19:00 (CET/CEST)","844","n/e","n/e","139","131","1","n/e","157","n/e","n/e","n/e","2433","n/e","n/e","2721","178","36","n/e","31","n/e","37"
"BZN|FI","26.06.2015 19:00 - 26.06.2015 20:00 (CET/CEST)","842","n/e","n/e","137","121","1","n/e","156","n/e","n/e","n/e","2369","n/e","n/e","2720","180","36","n/e","21","n/e","38"
"BZN|FI","26.06.2015 20:00 - 26.06.2015 21:00 (CET/CEST)","865","n/e","n/e","138","91","1","n/e","157","n/e","n/e","n/e","2360","n/e","n/e","2719","182","36","n/e","10","n/e","37"
"BZN|FI","26.06.2015 21:00 - 26.06.2015 22:00 (CET/CEST)","850","n/e","n/e","135","91","1","n/e","162","n/e","n/e","n/e","2321","n/e","n/e","2719","183","36","n/e","8","n/e","39"
"BZN|FI","26.06.2015 22:00 - 26.06.2015 23:00 (CET/CEST)","852","n/e","n/e","127","91","1","n/e","163","n/e","n/e","n/e","2298","n/e","n/e","2718","184","36","n/e","8","n/e","39"
"BZN|FI","26.06.2015 23:00 - 27.06.2015 00:00 (CET/CEST)","855","n/e","n/e","132","88","1","n/e","166","n/e","n/e","n/e","2253","n/e","n/e","2717","186","36","n/e","8","n/e","44"
"BZN|FI","27.06.2015 00:00 - 27.06.2015 01:00 (CET/CEST)","872","n/e","n/e","135","71","1","n/e","158","n/e","n/e","n/e","2262","n/e","n/e","2717","186","36","n/e","8","n/e","44"
"BZN|FI","27.06.2015 01:00 - 27.06.2015 02:00 (CET/CEST)","853","n/e","n/e","137","70","1","n/e","150","n/e","n/e","n/e","2187","n/e","n/e","2718","186","36","n/e","8","n/e","42"
"BZN|FI","27.06.2015 02:00 - 27.06.2015 03:00 (CET/CEST)","851","n/e","n/e","131","71","1","n/e","148","n/e","n/e","n/e","2143","n/e","n/e","2718","186","36","n/e","8","n/e","47"
"BZN|FI","27.06.2015 03:00 - 27.06.2015 04:00 (CET/CEST)","858","n/e","n/e","134","71","1","n/e","148","n/e","n/e","n/e","2082","n/e","n/e","2720","186","35","n/e","8","n/e","54"
"BZN|FI","27.06.2015 04:00 - 27.06.2015 05:00 (CET/CEST)","853","n/e","n/e","139","72","1","n/e","148","n/e","n/e","n/e","2080","n/e","n/e","2720","186","36","n/e","7","n/e","55"
"BZN|FI","27.06.2015 05:00 - 27.06.2015 06:00 (CET/CEST)","848","n/e","n/e","144","72","1","n/e","149","n/e","n/e","n/e","2190","n/e","n/e","2721","184","37","n/e","7","n/e","56"
"BZN|FI","27.06.2015 06:00 - 27.06.2015 07:00 (CET/CEST)","860","n/e","n/e","140","71","1","n/e","148","n/e","n/e","n/e","2195","n/e","n/e","2721","184","36","n/e","7","n/e","52"
"BZN|FI","27.06.2015 07:00 - 27.06.2015 08:00 (CET/CEST)","854","n/e","n/e","139","75","1","n/e","159","n/e","n/e","n/e","2273","n/e","n/e","2721","184","36","n/e","7","n/e","49"
"BZN|FI","27.06.2015 08:00 - 27.06.2015 09:00 (CET/CEST)","857","n/e","n/e","141","76","1","n/e","170","n/e","n/e","n/e","2317","n/e","n/e","2720","182","36","n/e","7","n/e","51"
"BZN|FI","27.06.2015 09:00 - 27.06.2015 10:00 (CET/CEST)","858","n/e","n/e","142","76","1","n/e","164","n/e","n/e","n/e","2344","n/e","n/e","2720","181","37","n/e","7","n/e","60"
"BZN|FI","27.06.2015 10:00 - 27.06.2015 11:00 (CET/CEST)","865","n/e","n/e","144","80","1","n/e","160","n/e","n/e","n/e","2313","n/e","n/e","2720","180","37","n/e","7","n/e","69"
"BZN|FI","27.06.2015 11:00 - 27.06.2015 12:00 (CET/CEST)","868","n/e","n/e","144","88","1","n/e","163","n/e","n/e","n/e","2305","n/e","n/e","2719","180","37","n/e","7","n/e","83"
"BZN|FI","27.06.2015 12:00 - 27.06.2015 13:00 (CET/CEST)","866","n/e","n/e","143","85","1","n/e","169","n/e","n/e","n/e","2319","n/e","n/e","2717","180","37","n/e","7","n/e","92"
"BZN|FI","27.06.2015 13:00 - 27.06.2015 14:00 (CET/CEST)","852","n/e","n/e","143","82","1","n/e","171","n/e","n/e","n/e","2305","n/e","n/e","2716","178","37","n/e","7","n/e","103"
"BZN|FI","27.06.2015 14:00 - 27.06.2015 15:00 (CET/CEST)","854","n/e","n/e","144","85","1","n/e","163","n/e","n/e","n/e","2296","n/e","n/e","2717","177","36","n/e","7","n/e","122"
"BZN|FI","27.06.2015 15:00 - 27.06.2015 16:00 (CET/CEST)","855","n/e","n/e","143","83","1","n/e","159","n/e","n/e","n/e","2295","n/e","n/e","2717","177","36","n/e","7","n/e","145"
"BZN|FI","27.06.2015 16:00 - 27.06.2015 17:00 (CET/CEST)","843","n/e","n/e","142","84","1","n/e","158","n/e","n/e","n/e","2275","n/e","n/e","2717","177","36","n/e","7","n/e","160"
"BZN|FI","27.06.2015 17:00 - 27.06.2015 18:00 (CET/CEST)","843","n/e","n/e","143","90","1","n/e","158","n/e","n/e","n/e","2261","n/e","n/e","2717","177","35","n/e","7","n/e","107"
"BZN|FI","27.06.2015 18:00 - 27.06.2015 19:00 (CET/CEST)","838","n/e","n/e","144","87","1","n/e","158","n/e","n/e","n/e","2243","n/e","n/e","2716","177","35","n/e","7","n/e","127"
"BZN|FI","27.06.2015 19:00 - 27.06.2015 20:00 (CET/CEST)","826","n/e","n/e","142","88","1","n/e","156","n/e","n/e","n/e","2239","n/e","n/e","2716","179","35","n/e","7","n/e","126"
"BZN|FI","27.06.2015 20:00 - 27.06.2015 21:00 (CET/CEST)","858","n/e","n/e","142","90","1","n/e","156","n/e","n/e","n/e","2174","n/e","n/e","2718","180","37","n/e","7","n/e","109"
"BZN|FI","27.06.2015 21:00 - 27.06.2015 22:00 (CET/CEST)","813","n/e","n/e","141","115","1","n/e","155","n/e","n/e","n/e","2191","n/e","n/e","2718","181","36","n/e","7","n/e","121"
"BZN|FI","27.06.2015 22:00 - 27.06.2015 23:00 (CET/CEST)","813","n/e","n/e","142","132","1","n/e","155","n/e","n/e","n/e","2224","n/e","n/e","2718","182","29","n/e","7","n/e","146"
"BZN|FI","27.06.2015 23:00 - 28.06.2015 00:00 (CET/CEST)","809","n/e","n/e","144","122","1","n/e","150","n/e","n/e","n/e","2130","n/e","n/e","2719","184","27","n/e","7","n/e","164"
"BZN|FI","28.06.2015 00:00 - 28.06.2015 01:00 (CET/CEST)","849","n/e","n/e","146","120","1","n/e","151","n/e","n/e","n/e","1940","n/e","n/e","2720","185","27","n/e","7","n/e","155"
"BZN|FI","28.06.2015 01:00 - 28.06.2015 02:00 (CET/CEST)","804","n/e","n/e","144","118","1","n/e","151","n/e","n/e","n/e","1916","n/e","n/e","2721","186","27","n/e","7","n/e","130"
"BZN|FI","28.06.2015 02:00 - 28.06.2015 03:00 (CET/CEST)","778","n/e","n/e","145","118","1","n/e","154","n/e","n/e","n/e","1945","n/e","n/e","2722","186","31","n/e","7","n/e","124"
"BZN|FI","28.06.2015 03:00 - 28.06.2015 04:00 (CET/CEST)","759","n/e","n/e","146","117","1","n/e","155","n/e","n/e","n/e","1920","n/e","n/e","2722","186","35","n/e","7","n/e","113"
"BZN|FI","28.06.2015 04:00 - 28.06.2015 05:00 (CET/CEST)","753","n/e","n/e","147","119","1","n/e","155","n/e","n/e","n/e","1941","n/e","n/e","2722","184","37","n/e","7","n/e","108"
"BZN|FI","28.06.2015 05:00 - 28.06.2015 06:00 (CET/CEST)","768","n/e","n/e","143","121","1","n/e","153","n/e","n/e","n/e","2045","n/e","n/e","2723","181","37","n/e","7","n/e","86"
"BZN|FI","28.06.2015 06:00 - 28.06.2015 07:00 (CET/CEST)","777","n/e","n/e","138","127","1","n/e","153","n/e","n/e","n/e","2092","n/e","n/e","2723","179","39","n/e","7","n/e","48"
"BZN|FI","28.06.2015 07:00 - 28.06.2015 08:00 (CET/CEST)","774","n/e","n/e","140","135","1","n/e","153","n/e","n/e","n/e","2076","n/e","n/e","2722","179","38","n/e","7","n/e","36"
"BZN|FI","28.06.2015 08:00 - 28.06.2015 09:00 (CET/CEST)","797","n/e","n/e","144","139","1","n/e","153","n/e","n/e","n/e","2191","n/e","n/e","2722","177","37","n/e","7","n/e","44"
"BZN|FI","28.06.2015 09:00 - 28.06.2015 10:00 (CET/CEST)","800","n/e","n/e","145","140","1","n/e","153","n/e","n/e","n/e","2252","n/e","n/e","2722","177","37","n/e","7","n/e","64"
"BZN|FI","28.06.2015 10:00 - 28.06.2015 11:00 (CET/CEST)","810","n/e","n/e","147","140","1","n/e","153","n/e","n/e","n/e","2257","n/e","n/e","2721","175","37","n/e","12","n/e","85"
"BZN|FI","28.06.2015 11:00 - 28.06.2015 12:00 (CET/CEST)","822","n/e","n/e","148","137","1","n/e","153","n/e","n/e","n/e","2263","n/e","n/e","2721","175","33","n/e","12","n/e","106"
"BZN|FI","28.06.2015 12:00 - 28.06.2015 13:00 (CET/CEST)","803","n/e","n/e","147","138","1","n/e","151","n/e","n/e","n/e","2271","n/e","n/e","2721","174","32","n/e","11","n/e","119"
"BZN|FI","28.06.2015 13:00 - 28.06.2015 14:00 (CET/CEST)","819","n/e","n/e","140","140","1","n/e","150","n/e","n/e","n/e","2267","n/e","n/e","2717","173","34","n/e","7","n/e","148"
"BZN|FI","28.06.2015 14:00 - 28.06.2015 15:00 (CET/CEST)","826","n/e","n/e","139","140","1","n/e","150","n/e","n/e","n/e","2289","n/e","n/e","2713","173","37","n/e","7","n/e","160"
"BZN|FI","28.06.2015 15:00 - 28.06.2015 16:00 (CET/CEST)","824","n/e","n/e","146","139","1","n/e","151","n/e","n/e","n/e","2268","n/e","n/e","2712","171","37","n/e","7","n/e","129"
"BZN|FI","28.06.2015 16:00 - 28.06.2015 17:00 (CET/CEST)","816","n/e","n/e","144","137","1","n/e","141","n/e","n/e","n/e","2272","n/e","n/e","2711","170","37","n/e","7","n/e","151"
"BZN|FI","28.06.2015 17:00 - 28.06.2015 18:00 (CET/CEST)","824","n/e","n/e","138","137","1","n/e","135","n/e","n/e","n/e","2277","n/e","n/e","2709","170","37","n/e","7","n/e","164"
"BZN|FI","28.06.2015 18:00 - 28.06.2015 19:00 (CET/CEST)","826","n/e","n/e","146","137","1","n/e","137","n/e","n/e","n/e","2275","n/e","n/e","2707","169","36","n/e","7","n/e","152"
"BZN|FI","28.06.2015 19:00 - 28.06.2015 20:00 (CET/CEST)","827","n/e","n/e","147","138","1","n/e","150","n/e","n/e","n/e","2295","n/e","n/e","2706","170","36","n/e","7","n/e","132"
"BZN|FI","28.06.2015 20:00 - 28.06.2015 21:00 (CET/CEST)","843","n/e","n/e","144","138","1","n/e","151","n/e","n/e","n/e","2264","n/e","n/e","2705","171","36","n/e","7","n/e","147"
"BZN|FI","28.06.2015 21:00 - 28.06.2015 22:00 (CET/CEST)","842","n/e","n/e","142","138","1","n/e","152","n/e","n/e","n/e","2241","n/e","n/e","2705","175","36","n/e","7","n/e","178"
